Дата,ПодрКод,НомКод,Кіл_сть,СумаПродажу,ЦінаПродажу
29.05.2023 0:00,34,32 347,0,0,0
05.06.2023 0:00,34,97 785,2,156,78
23.08.2023 0:00,34,25 589,0,0,0
06.10.2023 0:00,34,69 089,1,80,80
19.05.2023 0:00,34,47 369,0,0,0
13.04.2023 0:00,34,25 592,0,0,0
03.04.2023 0:00,34,2 266,1,"64,8","64,8"
19.05.2023 0:00,34,25 897,0,0,0
31.05.2023 0:00,34,70 117,0,0,0
20.06.2023 0:00,34,61 258,0,0,0
23.04.2023 0:00,34,25 906,0,0,0
21.09.2023 0:00,34,67 948,1,"39,99","39,99"
03.06.2023 0:00,34,101 209,4,260,65
01.04.2023 0:00,34,48 862,1,"32,7","32,7"
30.06.2023 0:00,34,2 861,0,0,0
15.04.2023 0:00,34,31 372,0,0,0
03.06.2023 0:00,34,107 160,0,0,0
23.04.2023 0:00,34,2 296,1,"23,7","23,7"
27.08.2023 0:00,34,31 368,1,57,57
09.05.2023 0:00,34,25 920,0,0,0
30.05.2023 0:00,34,98 466,7,"130,2","18,6"
07.08.2023 0:00,34,98 466,5,93,"18,6"
27.04.2023 0:00,34,67 811,1,"23,5","23,5"
25.08.2023 0:00,34,25 931,2,"62,8","31,4"
28.09.2023 0:00,34,47 369,0,0,0
25.04.2023 0:00,34,51 672,0,0,0
25.09.2023 0:00,34,61 161,1,78,78
10.10.2023 0:00,34,52 615,9,"301,17","33,4633333333333"
09.08.2023 0:00,34,62 788,2,"62,8","31,4"
11.06.2023 0:00,34,66 473,0,0,0
26.05.2023 0:00,34,61 243,0,0,0
30.09.2023 0:00,34,62 806,0,0,0
21.05.2023 0:00,34,61 279,2,51,"25,5"
02.04.2023 0:00,34,25 617,0,0,0
26.05.2023 0:00,34,61 157,0,0,0
22.04.2023 0:00,34,2 861,0,0,0
21.10.2023 0:00,34,61 157,0,0,0
05.07.2023 0:00,34,97 135,0,0,0
27.05.2023 0:00,34,25 764,2,130,65
11.10.2023 0:00,34,37 383,0,0,0
03.04.2023 0:00,34,66 473,0,0,0
18.06.2023 0:00,34,25 725,1,"23,6","23,6"
21.04.2023 0:00,34,31 370,0,0,0
08.04.2023 0:00,34,25 606,1,"32,7","32,7"
07.04.2023 0:00,34,68 620,0,0,0
17.04.2023 0:00,34,68 131,0,0,0
22.08.2023 0:00,34,70 117,2,55,"27,5"
15.05.2023 0:00,34,52 615,1,"34,5","34,5"
29.06.2023 0:00,34,31 370,0,0,0
25.09.2023 0:00,34,25 687,5,151,"30,2"
10.05.2023 0:00,34,31 215,0,0,0
14.08.2023 0:00,34,25 914,0,0,0
10.04.2023 0:00,34,25 725,0,0,0
22.04.2023 0:00,34,25 902,4,"189,6","47,4"
27.04.2023 0:00,34,32 347,0,0,0
23.07.2023 0:00,34,61 117,1,34,34
06.09.2023 0:00,34,53 511,2,"55,98","27,99"
10.04.2023 0:00,34,61 278,0,0,0
27.05.2023 0:00,34,25 877,0,0,0
18.07.2023 0:00,34,98 529,0,0,0
27.04.2023 0:00,34,25 854,0,0,0
20.04.2023 0:00,34,31 743,0,0,0
09.07.2023 0:00,34,25 741,5,"246,5","49,3"
01.05.2023 0:00,34,25 741,4,"197,2","49,3"
18.06.2023 0:00,34,98 318,2,72,36
02.10.2023 0:00,34,48 861,0,0,0
20.06.2023 0:00,34,61 243,4,"118,4","29,6"
10.05.2023 0:00,34,25 915,0,0,0
14.04.2023 0:00,34,25 924,1,"54,3","54,3"
27.10.2023 0:00,34,44 424,0,0,0
16.09.2023 0:00,34,48 845,0,0,0
29.05.2023 0:00,34,53 605,3,"129,9","43,3"
26.05.2023 0:00,34,47 368,0,0,0
15.07.2023 0:00,34,33 224,6,"173,4","28,9"
03.08.2023 0:00,34,52 640,2,"75,98","37,99"
22.04.2023 0:00,34,44 423,0,0,0
16.04.2023 0:00,34,25 906,0,0,0
16.09.2023 0:00,34,25 606,2,"49,98","24,99"
29.07.2023 0:00,34,48 860,0,0,0
29.08.2023 0:00,34,61 277,0,0,0
29.07.2023 0:00,34,48 861,0,0,0
22.04.2023 0:00,34,61 117,0,0,0
26.10.2023 0:00,34,95 548,0,0,0
02.04.2023 0:00,34,25 801,1,23,23
09.06.2023 0:00,34,47 368,0,0,0
23.07.2023 0:00,34,25 902,2,"92,4","46,2"
27.10.2023 0:00,34,25 605,0,0,0
04.05.2023 0:00,34,2 593,0,0,0
17.06.2023 0:00,34,25 914,2,"69,2","34,6"
04.05.2023 0:00,34,25 930,16,"914,85","57,178125"
30.05.2023 0:00,34,97 134,0,0,0
10.07.2023 0:00,34,3 378,0,0,0
04.06.2023 0:00,34,52 959,0,0,0
26.10.2023 0:00,34,25 879,0,0,0
10.10.2023 0:00,34,61 126,0,0,0
21.09.2023 0:00,34,2 501,0,0,0
09.09.2023 0:00,34,50 588,2,"62,8","31,4"
27.09.2023 0:00,34,25 642,0,0,0
01.10.2023 0:00,34,52 960,1,"24,99","24,99"
08.07.2023 0:00,34,31 300,1,"30,99","30,99"
19.08.2023 0:00,34,25 897,1,"49,8","49,8"
19.07.2023 0:00,34,61 126,3,"186,3","62,1"
14.04.2023 0:00,34,31 370,0,0,0
04.09.2023 0:00,34,52 855,0,0,0
01.10.2023 0:00,34,32 347,0,0,0
13.09.2023 0:00,34,107 752,1,"34,9","34,9"
21.10.2023 0:00,34,25 913,1,"29,9","29,9"
08.08.2023 0:00,34,61 157,0,0,0
22.05.2023 0:00,34,32 356,5,206,"41,2"
09.04.2023 0:00,34,97 795,0,0,0
10.07.2023 0:00,34,2 593,2,105,"52,5"
03.08.2023 0:00,34,61 256,1,"55,6","55,6"
23.08.2023 0:00,34,25 914,0,0,0
10.07.2023 0:00,34,25 930,8,"503,2","62,9"
26.07.2023 0:00,34,97 755,0,0,0
18.10.2023 0:00,34,48 868,0,0,0
11.07.2023 0:00,34,27 289,0,0,0
12.05.2023 0:00,34,61 256,2,"101,9","50,95"
10.07.2023 0:00,34,31 745,0,0,0
22.04.2023 0:00,34,25 592,0,0,0
30.04.2023 0:00,34,25 642,4,"165,6","41,4"
03.05.2023 0:00,34,61 161,0,0,0
14.10.2023 0:00,34,31 215,0,0,0
20.10.2023 0:00,34,25 590,0,0,0
05.10.2023 0:00,34,37 270,3,"78,6","26,2"
02.07.2023 0:00,34,25 925,0,0,0
28.07.2023 0:00,34,59 565,0,0,0
19.10.2023 0:00,34,61 161,0,0,0
17.07.2023 0:00,34,34 689,1,"60,8","60,8"
15.06.2023 0:00,34,44 424,0,0,0
25.09.2023 0:00,34,48 862,0,0,0
09.08.2023 0:00,34,2 266,0,0,0
07.04.2023 0:00,34,61 117,0,0,0
08.08.2023 0:00,34,31 321,1,"31,4","31,4"
16.10.2023 0:00,34,25 911,1,47,47
13.06.2023 0:00,34,52 425,0,0,0
03.04.2023 0:00,34,97 135,0,0,0
03.07.2023 0:00,34,2 266,0,0,0
06.05.2023 0:00,34,69 088,0,0,0
27.08.2023 0:00,34,25 764,0,0,0
14.04.2023 0:00,34,31 743,1,"36,5","36,5"
27.10.2023 0:00,34,25 925,0,0,0
29.06.2023 0:00,34,25 901,1,"29,3","29,3"
08.04.2023 0:00,34,107 160,1,"53,1","53,1"
29.10.2023 0:00,34,68 132,2,51,"25,5"
22.05.2023 0:00,34,27 893,0,0,0
10.09.2023 0:00,34,31 215,9,"254,7","28,3"
08.04.2023 0:00,34,61 258,0,0,0
26.05.2023 0:00,34,31 299,0,0,0
29.06.2023 0:00,34,25 913,1,"35,3","35,3"
09.10.2023 0:00,34,44 424,1,49,49
12.09.2023 0:00,34,25 923,0,0,0
01.06.2023 0:00,34,53 605,0,0,0
07.10.2023 0:00,34,95 548,0,0,0
14.04.2023 0:00,34,31 321,2,"49,98","24,99"
19.08.2023 0:00,34,25 915,0,0,0
08.10.2023 0:00,34,33 221,0,0,0
29.05.2023 0:00,34,97 785,0,0,0
23.10.2023 0:00,34,2 501,0,0,0
24.07.2023 0:00,34,2 862,0,0,0
29.04.2023 0:00,34,53 487,5,"154,95","30,99"
03.04.2023 0:00,34,67 811,0,0,0
27.04.2023 0:00,34,32 282,0,0,0
22.09.2023 0:00,34,31 299,1,"27,99","27,99"
12.04.2023 0:00,34,25 899,0,0,0
14.10.2023 0:00,34,25 922,0,0,0
04.10.2023 0:00,34,29 813,0,0,0
31.10.2023 0:00,34,25 931,2,"62,8","31,4"
21.10.2023 0:00,34,25 879,1,"28,3","28,3"
19.05.2023 0:00,34,44 423,0,0,0
21.07.2023 0:00,34,67 945,2,"159,6","79,8"
16.10.2023 0:00,34,25 741,6,"273,8","45,6333333333333"
01.08.2023 0:00,34,52 959,0,0,0
22.10.2023 0:00,34,29 813,0,0,0
19.07.2023 0:00,34,25 592,0,0,0
02.07.2023 0:00,34,47 372,3,"209,1","69,7"
10.10.2023 0:00,34,25 602,2,"94,4","47,2"
05.09.2023 0:00,34,25 877,1,"29,7","29,7"
16.06.2023 0:00,34,25 896,0,0,0
15.08.2023 0:00,34,34 674,0,0,0
29.06.2023 0:00,34,25 924,5,"298,5","59,7"
24.06.2023 0:00,34,97 795,7,252,36
14.10.2023 0:00,34,37 376,2,68,34
19.09.2023 0:00,34,31 321,0,0,0
22.04.2023 0:00,34,32 615,1,"85,9","85,9"
23.07.2023 0:00,34,67 945,0,0,0
10.08.2023 0:00,34,25 915,3,"105,9","35,3"
30.05.2023 0:00,34,25 801,1,23,23
28.07.2023 0:00,34,59 931,0,0,0
04.09.2023 0:00,34,61 243,0,0,0
09.06.2023 0:00,34,31 301,0,0,0
10.08.2023 0:00,34,25 913,0,0,0
07.04.2023 0:00,34,25 923,0,0,0
25.04.2023 0:00,34,25 602,1,"45,8","45,8"
14.08.2023 0:00,34,97 134,0,0,0
07.07.2023 0:00,34,31 299,0,0,0
18.05.2023 0:00,34,68 146,0,0,0
02.08.2023 0:00,34,97 755,0,0,0
18.07.2023 0:00,34,61 161,0,0,0
23.07.2023 0:00,34,62 806,0,0,0
04.07.2023 0:00,34,48 845,5,129,"25,8"
20.09.2023 0:00,34,27 286,0,0,0
01.05.2023 0:00,34,47 369,0,0,0
09.06.2023 0:00,34,53 605,3,99,33
17.04.2023 0:00,34,2 501,0,0,0
21.04.2023 0:00,34,2 862,0,0,0
01.07.2023 0:00,34,25 906,0,0,0
08.04.2023 0:00,34,48 845,0,0,0
01.10.2023 0:00,34,25 926,0,0,0
22.10.2023 0:00,34,44 422,0,0,0
26.04.2023 0:00,34,25 620,0,0,0
27.04.2023 0:00,34,3 378,0,0,0
07.07.2023 0:00,34,52 425,1,"30,2","30,2"
28.06.2023 0:00,34,31 321,0,0,0
26.07.2023 0:00,34,97 785,0,0,0
14.05.2023 0:00,34,48 868,0,0,0
20.07.2023 0:00,34,61 278,1,"49,9","49,9"
07.08.2023 0:00,34,68 146,0,0,0
04.09.2023 0:00,34,61 250,0,0,0
11.06.2023 0:00,34,25 878,4,"108,8","27,2"
06.05.2023 0:00,34,25 617,0,0,0
26.05.2023 0:00,34,25 642,2,"82,8","41,4"
21.10.2023 0:00,34,53 487,5,"269,34","53,868"
26.06.2023 0:00,34,2 296,0,0,0
08.04.2023 0:00,34,61 166,0,0,0
16.10.2023 0:00,34,25 915,0,0,0
19.10.2023 0:00,34,25 605,0,0,0
26.04.2023 0:00,34,2 593,2,"99,8","49,9"
26.06.2023 0:00,34,25 762,0,0,0
26.04.2023 0:00,34,25 930,5,"299,95","59,99"
24.05.2023 0:00,34,67 233,1,"64,8","64,8"
21.07.2023 0:00,34,25 910,0,0,0
18.04.2023 0:00,34,97 134,0,0,0
15.10.2023 0:00,34,25 882,1,"29,1","29,1"
17.04.2023 0:00,34,61 126,12,"419,88","34,99"
30.08.2023 0:00,34,25 617,0,0,0
06.06.2023 0:00,34,25 741,3,"147,9","49,3"
10.10.2023 0:00,34,53 511,0,0,0
07.10.2023 0:00,34,25 602,1,"47,2","47,2"
05.07.2023 0:00,34,61 278,0,0,0
23.04.2023 0:00,34,25 635,0,0,0
30.07.2023 0:00,34,26 083,0,0,0
03.10.2023 0:00,34,25 878,11,"274,82","24,9836363636363"
11.04.2023 0:00,34,25 951,0,0,0
14.05.2023 0:00,34,25 687,3,"90,6","30,2"
18.07.2023 0:00,34,25 854,0,0,0
13.06.2023 0:00,34,31 371,0,0,0
28.10.2023 0:00,34,67 945,2,"159,6","79,8"
02.06.2023 0:00,34,97 135,2,73,"36,5"
03.08.2023 0:00,34,3 357,9,189,21
13.06.2023 0:00,34,97 786,0,0,0
18.07.2023 0:00,34,25 602,3,"127,5","42,5"
18.10.2023 0:00,34,48 862,0,0,0
08.09.2023 0:00,34,25 606,0,0,0
02.06.2023 0:00,34,25 592,0,0,0
17.07.2023 0:00,34,25 877,1,"29,7","29,7"
14.05.2023 0:00,34,600,0,0,0
29.08.2023 0:00,34,25 925,1,"35,8","35,8"
15.04.2023 0:00,34,95 548,2,"103,4","51,7"
30.05.2023 0:00,34,67 520,0,0,0
07.10.2023 0:00,34,25 923,0,0,0
06.10.2023 0:00,34,25 899,0,0,0
19.08.2023 0:00,34,61 161,2,156,78
12.09.2023 0:00,34,95 548,0,0,0
18.09.2023 0:00,34,25 764,1,"66,9","66,9"
07.08.2023 0:00,34,59 565,1,"61,8","61,8"
22.06.2023 0:00,34,68 131,0,0,0
05.10.2023 0:00,34,25 912,0,0,0
16.10.2023 0:00,34,48 845,0,0,0
20.07.2023 0:00,34,61 250,5,131,"26,2"
07.10.2023 0:00,34,69 000,0,0,0
06.10.2023 0:00,34,61 279,2,"54,2","27,1"
03.07.2023 0:00,34,25 897,0,0,0
29.08.2023 0:00,34,61 117,0,0,0
08.10.2023 0:00,34,53 605,0,0,0
10.06.2023 0:00,34,68 132,3,"73,8","24,6"
11.06.2023 0:00,34,52 615,1,"34,5","34,5"
26.05.2023 0:00,34,61 278,1,"71,4","71,4"
11.07.2023 0:00,34,61 250,12,"314,4","26,2"
03.04.2023 0:00,34,31 371,0,0,0
15.09.2023 0:00,34,61 256,2,"95,8","47,9"
28.04.2023 0:00,34,61 279,1,"25,5","25,5"
15.10.2023 0:00,34,25 767,6,"319,2","53,2"
14.04.2023 0:00,34,32 282,2,47,"23,5"
20.09.2023 0:00,34,59 565,1,"61,8","61,8"
15.06.2023 0:00,34,25 687,1,"30,2","30,2"
14.04.2023 0:00,34,32 355,0,0,0
01.06.2023 0:00,34,53 486,4,"178,34","44,585"
20.06.2023 0:00,34,25 620,0,0,0
27.05.2023 0:00,34,2 862,0,0,0
11.06.2023 0:00,34,52 991,2,"65,4","32,7"
19.07.2023 0:00,34,25 883,1,"29,1","29,1"
04.10.2023 0:00,34,61 277,0,0,0
12.05.2023 0:00,34,52 855,0,0,0
13.08.2023 0:00,34,52 425,5,130,26
24.07.2023 0:00,34,47 368,0,0,0
18.07.2023 0:00,34,98 318,4,144,36
22.10.2023 0:00,34,48 862,0,0,0
22.09.2023 0:00,34,62 788,0,0,0
16.05.2023 0:00,34,31 320,0,0,0
26.06.2023 0:00,34,25 915,5,173,"34,6"
11.10.2023 0:00,34,107 753,0,0,0
21.09.2023 0:00,34,25 590,0,0,0
16.09.2023 0:00,34,52 959,0,0,0
12.09.2023 0:00,34,25 879,5,"141,19","28,238"
14.07.2023 0:00,34,61 277,1,"48,9","48,9"
17.08.2023 0:00,34,25 922,0,0,0
08.05.2023 0:00,34,67 245,0,0,0
30.05.2023 0:00,34,25 642,9,"372,6","41,4"
24.08.2023 0:00,34,3 378,0,0,0
20.06.2023 0:00,34,27 289,0,0,0
02.08.2023 0:00,34,98 466,5,93,"18,6"
24.05.2023 0:00,34,67 521,0,0,0
28.04.2023 0:00,34,31 320,3,"74,97","24,99"
10.04.2023 0:00,34,69 089,0,0,0
02.08.2023 0:00,34,69 088,0,0,0
09.06.2023 0:00,34,97 755,0,0,0
15.08.2023 0:00,34,3 378,0,0,0
03.10.2023 0:00,34,25 851,0,0,0
24.09.2023 0:00,34,25 936,0,0,0
16.08.2023 0:00,34,2 171,0,0,0
19.06.2023 0:00,34,25 767,2,"103,2","51,6"
24.09.2023 0:00,34,25 877,0,0,0
29.04.2023 0:00,34,25 591,1,"59,5","59,5"
29.09.2023 0:00,34,68 132,8,204,"25,5"
18.08.2023 0:00,34,25 925,0,0,0
18.09.2023 0:00,34,98 529,0,0,0
24.04.2023 0:00,34,67 245,0,0,0
08.06.2023 0:00,34,53 486,9,"404,1","44,9"
06.09.2023 0:00,34,25 767,3,138,46
13.06.2023 0:00,34,33 224,0,0,0
07.10.2023 0:00,34,44 422,2,"65,4","32,7"
30.10.2023 0:00,34,61 250,3,"68,7","22,9"
13.09.2023 0:00,34,97 135,0,0,0
18.04.2023 0:00,34,61 256,0,0,0
23.07.2023 0:00,34,34 674,0,0,0
20.06.2023 0:00,34,3 357,0,0,0
18.08.2023 0:00,34,25 879,3,"70,8","23,6"
27.09.2023 0:00,34,66 305,0,0,0
04.07.2023 0:00,34,31 745,0,0,0
30.10.2023 0:00,34,2 501,0,0,0
08.05.2023 0:00,34,17 353,0,0,0
04.10.2023 0:00,34,61 162,0,0,0
19.08.2023 0:00,34,59 565,0,0,0
18.06.2023 0:00,34,34 689,0,0,0
07.05.2023 0:00,34,107 753,0,0,0
26.07.2023 0:00,34,70 117,0,0,0
14.04.2023 0:00,34,25 928,5,"90,74","18,148"
14.10.2023 0:00,34,44 425,0,0,0
10.07.2023 0:00,34,107 752,0,0,0
04.06.2023 0:00,34,25 883,1,"27,2","27,2"
26.05.2023 0:00,34,25 914,3,"100,8","33,6"
08.10.2023 0:00,34,25 922,0,0,0
02.04.2023 0:00,34,107 160,3,"158,8","52,9333333333333"
12.05.2023 0:00,34,25 899,0,0,0
10.08.2023 0:00,34,48 862,0,0,0
12.04.2023 0:00,34,53 486,0,0,0
19.05.2023 0:00,34,48 845,0,0,0
03.10.2023 0:00,34,25 924,0,0,0
02.10.2023 0:00,34,47 368,0,0,0
07.05.2023 0:00,34,31 368,0,0,0
16.04.2023 0:00,34,600,0,0,0
23.08.2023 0:00,34,29 099,4,84,21
19.07.2023 0:00,34,52 855,0,0,0
09.10.2023 0:00,34,25 923,1,"34,7","34,7"
11.06.2023 0:00,34,25 926,1,"60,8","60,8"
13.10.2023 0:00,34,3 378,3,"85,2","28,4"
03.10.2023 0:00,34,29 099,6,126,21
19.07.2023 0:00,34,61 157,0,0,0
23.04.2023 0:00,34,97 795,0,0,0
17.06.2023 0:00,34,2 862,0,0,0
03.10.2023 0:00,34,25 767,8,"395,28","49,41"
28.06.2023 0:00,34,31 372,0,0,0
29.08.2023 0:00,34,69 088,0,0,0
24.08.2023 0:00,34,25 933,0,0,0
10.09.2023 0:00,34,66 473,1,"39,3","39,3"
17.07.2023 0:00,34,2 171,0,0,0
21.10.2023 0:00,34,48 860,0,0,0
18.05.2023 0:00,34,31 300,0,0,0
11.05.2023 0:00,34,53 486,2,"94,6","47,3"
21.07.2023 0:00,34,67 233,0,0,0
26.07.2023 0:00,34,67 520,0,0,0
20.05.2023 0:00,34,25 854,0,0,0
23.08.2023 0:00,34,53 487,6,"263,4","43,9"
23.04.2023 0:00,34,25 882,0,0,0
06.06.2023 0:00,34,61 166,0,0,0
07.04.2023 0:00,34,25 901,0,0,0
25.04.2023 0:00,34,32 348,0,0,0
17.05.2023 0:00,34,66 473,0,0,0
20.06.2023 0:00,34,25 642,2,"85,4","42,7"
05.06.2023 0:00,34,47 372,0,0,0
16.04.2023 0:00,34,3 378,1,"26,5","26,5"
28.04.2023 0:00,34,31 373,0,0,0
25.04.2023 0:00,34,2 265,1,"26,5","26,5"
22.09.2023 0:00,34,68 132,4,102,"25,5"
12.09.2023 0:00,34,66 473,0,0,0
15.09.2023 0:00,34,25 602,0,0,0
29.06.2023 0:00,34,61 117,0,0,0
01.05.2023 0:00,34,25 760,0,0,0
16.09.2023 0:00,34,3 378,0,0,0
27.04.2023 0:00,34,25 684,0,0,0
13.05.2023 0:00,34,29 099,3,63,21
18.09.2023 0:00,34,33 222,0,0,0
21.07.2023 0:00,34,25 762,0,0,0
16.07.2023 0:00,34,61 256,1,"55,6","55,6"
24.05.2023 0:00,34,44 425,0,0,0
24.04.2023 0:00,34,2 594,1,"34,5","34,5"
06.08.2023 0:00,34,34 690,0,0,0
25.04.2023 0:00,34,31 373,0,0,0
12.07.2023 0:00,34,59 934,1,"55,5","55,5"
24.07.2023 0:00,34,25 642,8,258,"32,25"
11.07.2023 0:00,34,29 594,4,"108,8","27,2"
27.07.2023 0:00,34,61 161,2,156,78
24.09.2023 0:00,34,61 255,5,"289,5","57,9"
03.05.2023 0:00,34,32 354,26,"400,05","15,3865384615384"
20.05.2023 0:00,34,67 521,0,0,0
18.09.2023 0:00,34,25 725,0,0,0
23.05.2023 0:00,34,67 245,1,65,65
09.04.2023 0:00,34,61 279,0,0,0
19.08.2023 0:00,34,44 423,1,"31,1","31,1"
12.09.2023 0:00,34,25 602,3,"104,97","34,99"
03.05.2023 0:00,34,32 355,9,"143,91","15,99"
31.05.2023 0:00,34,44 422,0,0,0
28.05.2023 0:00,34,44 423,0,0,0
31.08.2023 0:00,34,98 466,12,"223,2","18,6"
14.04.2023 0:00,34,68 620,0,0,0
07.10.2023 0:00,34,37 376,1,34,34
07.06.2023 0:00,34,48 861,0,0,0
13.04.2023 0:00,34,107 753,0,0,0
19.10.2023 0:00,34,61 277,0,0,0
21.07.2023 0:00,34,25 902,0,0,0
10.05.2023 0:00,34,97 135,0,0,0
24.06.2023 0:00,34,48 860,0,0,0
04.06.2023 0:00,34,31 320,0,0,0
13.06.2023 0:00,34,97 134,0,0,0
13.07.2023 0:00,34,25 767,7,"372,4","53,2"
11.04.2023 0:00,34,25 878,2,"54,4","27,2"
22.04.2023 0:00,34,34 688,0,0,0
11.08.2023 0:00,34,61 162,0,0,0
13.08.2023 0:00,34,29 594,8,"217,6","27,2"
25.06.2023 0:00,34,44 425,0,0,0
05.07.2023 0:00,34,107 753,1,"61,8","61,8"
24.09.2023 0:00,34,69 087,0,0,0
29.04.2023 0:00,34,2 296,0,0,0
26.04.2023 0:00,34,25 915,0,0,0
03.09.2023 0:00,34,97 135,1,"37,6","37,6"
31.08.2023 0:00,34,48 861,4,"140,8","35,2"
07.06.2023 0:00,34,52 615,4,"133,5","33,375"
14.10.2023 0:00,34,66 473,2,"73,98","36,99"
22.07.2023 0:00,34,25 607,4,"130,8","32,7"
18.07.2023 0:00,34,61 159,1,"154,3","154,3"
29.09.2023 0:00,34,26 083,0,0,0
06.06.2023 0:00,34,31 745,3,"123,6","41,2"
13.09.2023 0:00,34,61 277,0,0,0
21.05.2023 0:00,34,25 725,0,0,0
17.08.2023 0:00,34,37 270,5,"98,82","19,764"
02.04.2023 0:00,34,25 592,0,0,0
10.06.2023 0:00,34,37 376,1,34,34
14.04.2023 0:00,34,25 920,0,0,0
03.05.2023 0:00,34,52 959,0,0,0
06.07.2023 0:00,34,61 157,0,0,0
01.08.2023 0:00,34,25 910,0,0,0
17.07.2023 0:00,34,61 255,6,282,47
25.05.2023 0:00,34,25 910,0,0,0
23.07.2023 0:00,34,25 911,0,0,0
08.08.2023 0:00,34,34 690,0,0,0
23.10.2023 0:00,34,53 486,0,0,0
16.08.2023 0:00,34,31 299,0,0,0
24.05.2023 0:00,34,52 615,3,"69,83","23,2766666666666"
16.09.2023 0:00,34,48 868,1,"35,99","35,99"
23.09.2023 0:00,34,101 209,1,"65,21","65,21"
01.09.2023 0:00,34,67 945,4,"319,2","79,8"
10.06.2023 0:00,34,25 923,5,"173,5","34,7"
12.09.2023 0:00,34,25 936,0,0,0
16.10.2023 0:00,34,47 369,0,0,0
28.05.2023 0:00,34,67 520,2,60,30
19.10.2023 0:00,34,61 255,1,"68,1","68,1"
05.07.2023 0:00,34,25 931,6,"188,4","31,4"
23.10.2023 0:00,34,25 933,0,0,0
01.09.2023 0:00,34,25 924,1,"59,7","59,7"
03.09.2023 0:00,34,107 752,0,0,0
08.05.2023 0:00,34,61 157,0,0,0
26.06.2023 0:00,34,31 301,0,0,0
12.09.2023 0:00,34,61 256,3,"143,7","47,9"
27.04.2023 0:00,34,25 896,0,0,0
26.06.2023 0:00,34,25 933,0,0,0
02.04.2023 0:00,34,68 131,0,0,0
05.04.2023 0:00,34,25 902,0,0,0
11.04.2023 0:00,34,25 687,0,0,0
10.08.2023 0:00,34,33 221,10,275,"27,5"
12.07.2023 0:00,34,25 922,1,"68,5","68,5"
12.04.2023 0:00,34,25 931,5,143,"28,6"
04.08.2023 0:00,34,31 745,0,0,0
10.09.2023 0:00,34,62 788,0,0,0
18.07.2023 0:00,34,25 590,0,0,0
01.08.2023 0:00,34,98 529,0,0,0
11.10.2023 0:00,34,67 948,1,"52,79","52,79"
13.06.2023 0:00,34,52 990,2,"65,4","32,7"
07.06.2023 0:00,34,32 351,1,"31,2","31,2"
22.06.2023 0:00,34,47 369,0,0,0
19.04.2023 0:00,34,31 369,0,0,0
06.05.2023 0:00,34,32 351,0,0,0
09.10.2023 0:00,34,3 378,0,0,0
14.06.2023 0:00,34,31 321,0,0,0
11.04.2023 0:00,34,25 620,0,0,0
12.05.2023 0:00,34,52 641,1,"56,6","56,6"
16.04.2023 0:00,34,61 126,69,"2 414,31","34,99"
20.07.2023 0:00,34,25 725,0,0,0
28.08.2023 0:00,34,31 299,0,0,0
03.05.2023 0:00,34,61 258,0,0,0
17.09.2023 0:00,34,67 233,0,0,0
20.07.2023 0:00,34,67 245,1,67,67
29.04.2023 0:00,34,27 893,0,0,0
16.10.2023 0:00,34,25 926,0,0,0
04.09.2023 0:00,34,67 948,3,"163,8","54,6"
08.06.2023 0:00,34,2 266,0,0,0
21.07.2023 0:00,34,68 146,1,"85,9","85,9"
06.05.2023 0:00,34,68 959,0,0,0
16.10.2023 0:00,34,25 882,1,"29,1","29,1"
23.04.2023 0:00,34,31 300,2,"55,98","27,99"
01.06.2023 0:00,34,25 896,0,0,0
24.09.2023 0:00,34,48 860,0,0,0
15.05.2023 0:00,34,68 046,0,0,0
27.05.2023 0:00,34,67 524,1,"45,5","45,5"
18.08.2023 0:00,34,25 607,2,"51,2","25,6"
01.05.2023 0:00,34,68 146,0,0,0
11.06.2023 0:00,34,31 743,0,0,0
09.06.2023 0:00,34,97 795,6,"209,4","34,9"
27.08.2023 0:00,34,2 501,0,0,0
19.09.2023 0:00,34,25 764,1,"66,9","66,9"
20.06.2023 0:00,34,31 299,0,0,0
22.06.2023 0:00,34,25 882,0,0,0
23.05.2023 0:00,34,52 992,2,"65,4","32,7"
24.06.2023 0:00,34,53 487,0,0,0
22.09.2023 0:00,34,67 524,1,"45,5","45,5"
03.08.2023 0:00,34,25 801,3,69,23
10.05.2023 0:00,34,98 318,0,0,0
08.09.2023 0:00,34,61 166,0,0,0
23.07.2023 0:00,34,25 901,0,0,0
16.09.2023 0:00,34,34 674,1,"60,8","60,8"
23.09.2023 0:00,34,66 305,1,"52,6","52,6"
19.07.2023 0:00,34,25 590,0,0,0
12.10.2023 0:00,34,25 883,0,0,0
29.09.2023 0:00,34,29 099,0,0,0
18.10.2023 0:00,34,2 171,0,0,0
13.06.2023 0:00,34,25 854,0,0,0
28.09.2023 0:00,34,25 910,0,0,0
12.05.2023 0:00,34,25 801,1,23,23
31.10.2023 0:00,34,33 224,1,"29,5","29,5"
11.08.2023 0:00,34,33 221,1,"27,5","27,5"
11.09.2023 0:00,34,25 936,1,"33,64","33,64"
14.10.2023 0:00,34,33 222,1,"56,3","56,3"
31.10.2023 0:00,34,52 425,1,26,26
20.08.2023 0:00,34,25 854,0,0,0
28.04.2023 0:00,34,25 883,0,0,0
24.08.2023 0:00,34,53 486,5,"259,5","51,9"
02.09.2023 0:00,34,2 266,2,"129,6","64,8"
