InvoiceDate,StockCode,Quantity,UnitPrice,Week,Weekday,Day,TotalPrice,Номенклатура,Ost,QuantityChecks,Action
2023-10-20,2173,1.00,77.80,43,4,20,77.80,77.80,12.00,,
2023-10-20,2501,,,43,4,20,,1950.00,3.00,,
2023-10-20,61126,,,43,4,20,,62.10,38.00,,
2023-10-20,61157,,,43,4,20,,81.90,22.00,,
2023-10-20,61161,,,43,4,20,,78.00,31.00,,
2023-10-20,61255,,,43,4,20,,68.10,20.00,,
2023-10-20,66473,,,43,4,20,,36.99,28.00,,1
2023-10-20,69089,,,43,4,20,,80.00,4.00,,
2023-10-20,31320,4.00,105.20,43,4,20,26.30,26.30,24.00,,1
2023-10-20,47368,1.00,27.40,43,4,20,27.40,27.40,15.00,,
2023-10-20,47369,,,43,4,20,,40.00,4.00,,
2023-10-20,47372,,,43,4,20,,69.70,9.00,,
2023-10-20,107752,,,43,4,20,,29.50,18.00,,1
2023-10-20,52425,,,43,4,20,,30.20,16.00,,
2023-10-20,53511,,,43,4,20,,32.70,21.00,,
2023-10-20,59931,,,43,4,20,,57.70,3.00,,
2023-10-20,62806,2.00,82.60,43,4,20,41.30,41.30,5.00,,1
2023-10-20,69000,,,43,4,20,,50.99,33.00,,1
2023-10-20,25589,2.00,119.00,43,4,20,59.50,59.50,4.00,,
2023-10-20,67945,,,43,4,20,,79.80,10.00,,
2023-10-20,68132,2.00,51.00,43,4,20,25.50,25.50,16.00,,
2023-10-20,25606,1.00,34.00,43,4,20,34.00,34.00,21.00,,
2023-10-20,25617,,,43,4,20,,70.70,7.00,,
2023-10-20,25620,,,43,4,20,,29.60,6.00,,
2023-10-20,25687,1.00,30.20,43,4,20,30.20,30.20,20.00,,
2023-10-20,25741,8.00,346.40,43,4,20,43.30,43.30,45.00,,1
2023-10-20,25851,1.00,27.00,43,4,20,27.00,27.00,10.00,,
2023-10-20,25879,1.00,28.30,43,4,20,28.30,28.30,18.00,,
2023-10-20,25899,,,43,4,20,,29.50,1.00,,
2023-10-20,25915,,,43,4,20,,35.30,9.00,,
2023-10-20,25922,,,43,4,20,,81.20,10.00,,
2023-10-20,25928,2.00,52.40,43,4,20,26.20,26.20,2.00,,
2023-10-20,25931,2.00,62.80,43,4,20,31.40,31.40,19.00,,
2023-10-20,2593,2.00,105.00,43,4,20,52.50,52.50,21.00,,
2023-10-20,61278,,,43,4,20,,71.40,3.00,,
2023-10-20,98318,,,43,4,20,,36.00,17.00,,
2023-10-20,97134,,,43,4,20,,37.60,11.00,,
2023-10-20,2171,,,43,4,20,,77.80,6.00,,
2023-10-20,3357,4.00,84.00,43,4,20,21.00,21.00,26.00,,
2023-10-20,61117,,,43,4,20,,34.00,8.00,,
2023-10-20,61162,,,43,4,20,,154.30,3.00,,
2023-10-20,61179,,,43,4,20,,77.80,3.00,,
2023-10-20,44423,1.00,31.10,43,4,20,31.10,31.10,8.00,,
2023-10-20,44425,1.00,32.70,43,4,20,32.70,32.70,6.00,,
2023-10-20,48860,1.00,25.50,43,4,20,25.50,25.50,3.00,,
2023-10-20,48862,,,43,4,20,,28.99,4.00,,1
2023-10-20,50588,,,43,4,20,,31.40,4.00,,
2023-10-20,52959,,,43,4,20,,32.70,5.00,,
2023-10-20,25590,,,43,4,20,,59.50,8.00,,
2023-10-20,34674,,,43,4,20,,60.80,1.00,,
2023-10-20,33221,,,43,4,20,,27.50,8.00,,
2023-10-20,27285,,,43,4,20,,92.30,4.00,,
2023-10-20,69088,,,43,4,20,,48.90,4.00,,
2023-10-20,31215,,,43,4,20,,28.30,10.00,,
2023-10-20,32356,2.00,107.00,43,4,20,53.50,53.50,37.00,,
2023-10-20,67245,2.00,113.00,43,4,20,56.50,56.50,16.00,,1
2023-10-20,67524,2.00,69.98,43,4,20,34.99,34.99,11.00,,1
2023-10-20,25607,2.00,65.40,43,4,20,32.70,32.70,15.00,,
2023-10-20,25725,,,43,4,20,,24.80,15.00,,
2023-10-20,25801,,,43,4,20,,24.10,18.00,,
2023-10-20,25882,1.00,29.10,43,4,20,29.10,29.10,10.00,,
2023-10-20,25883,,,43,4,20,,29.10,10.00,,
2023-10-20,25924,1.00,50.90,43,4,20,50.90,50.90,20.00,,1
2023-10-20,25925,,,43,4,20,,35.80,3.00,,
2023-10-20,97795,1.00,36.00,43,4,20,36.00,36.00,10.00,,
2023-10-20,98529,,,43,4,20,,0.10,11.00,,
2023-10-20,95548,,,43,4,20,,53.80,6.00,,
2023-10-20,2266,3.00,194.40,43,4,20,64.80,64.80,6.00,,
2023-10-20,33224,,,43,4,20,,34.90,2.00,,
2023-10-20,33222,2.00,112.60,43,4,20,56.30,56.30,11.00,,
2023-10-20,48845,1.00,25.80,43,4,20,25.80,25.80,6.00,,
2023-10-20,52615,,,43,4,20,,34.50,34.00,,1
2023-10-20,37270,,,43,4,20,,26.20,56.00,,
2023-10-20,61615,,,43,4,20,,31.90,15.00,,
2023-10-20,61618,6.00,137.94,43,4,20,22.99,22.99,4.00,,1
2023-10-20,25591,,,43,4,20,,59.50,18.00,,
2023-10-20,29594,4.00,108.80,43,4,20,27.20,27.20,14.00,,
2023-10-20,29813,,,43,4,20,,44.30,6.00,,
2023-10-20,32354,1.00,37.60,43,4,20,37.60,37.60,9.00,,
2023-10-20,67948,3.00,163.80,43,4,20,54.60,54.60,17.00,,
2023-10-20,25619,,,43,4,20,,27.00,4.00,,
2023-10-20,25764,2.00,113.80,43,4,20,56.90,56.90,11.00,,1
2023-10-20,25767,5.00,266.00,43,4,20,53.20,53.20,23.00,,
2023-10-20,25877,,,43,4,20,,29.70,8.00,,
2023-10-20,25878,2.00,56.60,43,4,20,28.30,28.30,40.00,,
2023-10-20,25902,3.00,149.40,43,4,20,49.80,49.80,-3.00,,
2023-10-20,25913,,,43,4,20,,29.90,8.00,,1
2023-10-20,25923,2.00,69.40,43,4,20,34.70,34.70,9.00,,
2023-10-20,25930,7.00,440.30,43,4,20,62.90,62.90,17.00,,1
2023-10-20,25933,,,43,4,20,,31.50,8.00,,
2023-10-20,25936,,,43,4,20,,34.90,10.00,,
2023-10-20,3378,,,43,4,20,,28.40,9.00,,
2023-10-20,61243,,,43,4,20,,29.60,10.00,,
2023-10-20,61250,1.00,20.93,43,4,20,20.93,22.90,25.00,,1
2023-10-20,27289,1.00,81.60,43,4,20,81.60,81.60,3.00,,
2023-10-20,27286,,,43,4,20,,96.30,4.00,,
2023-10-20,61279,2.00,54.20,43,4,20,27.10,27.10,4.00,,
2023-10-20,61277,,,43,4,20,,48.90,7.00,,
2023-10-20,44422,2.00,65.40,43,4,20,32.70,32.70,20.00,,
2023-10-20,44424,2.00,83.98,43,4,20,41.99,41.99,15.00,,1
2023-10-20,48861,,,43,4,20,,35.20,20.00,,
2023-10-20,48868,,,43,4,20,,52.30,13.00,,
2023-10-20,52960,1.00,30.30,43,4,20,30.30,30.30,15.00,,
2023-10-20,37376,1.00,34.00,43,4,20,34.00,34.00,13.00,,
2023-10-20,53605,,,43,4,20,,43.30,14.00,,
2023-10-20,62788,,,43,4,20,,31.40,10.00,,
2023-10-20,97135,,,43,4,20,,37.60,10.00,,
2023-10-20,69087,,,43,4,20,,32.20,19.00,,
2023-10-20,70117,,,43,4,20,,27.50,8.00,,
2023-10-20,31299,,,43,4,20,,28.99,39.00,,1
2023-10-20,31301,8.00,231.92,43,4,20,28.99,28.99,17.00,,1
2023-10-20,31321,,,43,4,20,,31.40,14.00,,
2023-10-20,31745,,,43,4,20,,43.30,10.00,,
2023-10-20,29099,2.00,42.00,43,4,20,21.00,21.00,18.00,,
2023-10-20,32347,,,43,4,20,,51.00,11.00,,
2023-10-21,69087,,,43,5,21,,32.20,19.00,,
2023-10-21,70117,1.00,27.50,43,5,21,27.50,27.50,7.00,,
2023-10-21,31299,6.00,173.94,43,5,21,28.99,28.99,33.00,,1
2023-10-21,29099,7.00,147.00,43,5,21,21.00,21.00,11.00,,
2023-10-21,32347,2.00,102.00,43,5,21,51.00,51.00,9.00,,
2023-10-21,31745,1.00,43.30,43,5,21,43.30,43.30,9.00,,
2023-10-21,31321,,,43,5,21,,31.40,14.00,,
2023-10-21,31301,,,43,5,21,,28.99,17.00,,1
2023-10-21,27289,,,43,5,21,,81.60,3.00,,
2023-10-21,27286,1.00,96.30,43,5,21,96.30,96.30,3.00,,
2023-10-21,61277,,,43,5,21,,48.90,7.00,,
2023-10-21,61279,,,43,5,21,,27.10,4.00,,
2023-10-21,44422,3.00,98.10,43,5,21,32.70,32.70,17.00,,
2023-10-21,44424,2.00,83.98,43,5,21,41.99,41.99,13.00,,1
2023-10-21,48861,,,43,5,21,,35.20,20.00,,
2023-10-21,48868,,,43,5,21,,52.30,13.00,,
2023-10-21,52960,,,43,5,21,,30.30,15.00,,
2023-10-21,37376,2.00,65.71,43,5,21,32.86,34.00,11.00,,
2023-10-21,53605,,,43,5,21,,43.30,14.00,,
2023-10-21,62788,,,43,5,21,,31.40,10.00,,
2023-10-21,97135,2.00,75.20,43,5,21,37.60,37.60,8.00,,
2023-10-21,3378,,,43,5,21,,28.40,9.00,,
2023-10-21,61243,,,43,5,21,,29.60,10.00,,
2023-10-21,61250,11.00,250.36,43,5,21,22.76,22.90,14.00,,1
2023-10-21,67948,2.00,109.20,43,5,21,54.60,54.60,15.00,,
2023-10-21,25619,2.00,54.00,43,5,21,27.00,27.00,2.00,,
2023-10-21,25764,1.00,56.90,43,5,21,56.90,56.90,10.00,,1
2023-10-21,25767,7.00,372.40,43,5,21,53.20,53.20,16.00,,
2023-10-21,25877,,,43,5,21,,29.70,8.00,,
2023-10-21,25878,8.00,226.40,43,5,21,28.30,28.30,32.00,,
2023-10-21,25902,1.00,49.80,43,5,21,49.80,49.80,-4.00,,
2023-10-21,25913,1.00,29.90,43,5,21,29.90,29.90,7.00,,1
2023-10-21,25923,,,43,5,21,,34.70,9.00,,
2023-10-21,25930,8.00,498.61,43,5,21,62.33,62.90,9.00,,1
2023-10-21,25933,,,43,5,21,,31.50,8.00,,
2023-10-21,25936,,,43,5,21,,34.90,10.00,,
2023-10-21,29594,7.00,190.40,43,5,21,27.20,27.20,7.00,,
2023-10-21,29813,1.00,44.30,43,5,21,44.30,44.30,5.00,,
2023-10-21,48845,,,43,5,21,,25.80,6.00,,
2023-10-21,52615,2.00,69.00,43,5,21,34.50,34.50,32.00,,1
2023-10-21,37270,1.00,26.20,43,5,21,26.20,26.20,55.00,,
2023-10-21,33224,1.00,34.90,43,5,21,34.90,34.90,1.00,,
2023-10-21,33222,,,43,5,21,,56.30,11.00,,
2023-10-21,32354,1.00,37.60,43,5,21,37.60,37.60,8.00,,
2023-10-21,97795,4.00,144.00,43,5,21,36.00,36.00,6.00,,
2023-10-21,98529,,,43,5,21,,0.10,11.00,,
2023-10-21,2266,2.00,129.60,43,5,21,64.80,64.80,10.00,,
2023-10-21,67245,2.00,113.00,43,5,21,56.50,56.50,14.00,,1
2023-10-21,67524,8.00,279.92,43,5,21,34.99,34.99,9.00,,1
2023-10-21,25607,,,43,5,21,,32.70,15.00,,
2023-10-21,25725,,,43,5,21,,24.80,15.00,,
2023-10-21,25801,,,43,5,21,,24.10,18.00,,
2023-10-21,25882,,,43,5,21,,29.10,10.00,,
2023-10-21,25883,,,43,5,21,,29.10,10.00,,
2023-10-21,25924,8.00,407.20,43,5,21,50.90,50.90,12.00,,1
2023-10-21,25925,,,43,5,21,,35.80,3.00,,
2023-10-21,95548,,,43,5,21,,53.80,6.00,,
2023-10-21,61615,,,43,5,21,,31.90,15.00,,
2023-10-21,61618,1.00,22.99,43,5,21,22.99,22.99,15.00,,1
2023-10-21,25591,,,43,5,21,,59.50,18.00,,
2023-10-21,69088,,,43,5,21,,48.90,4.00,,
2023-10-21,31215,1.00,28.30,43,5,21,28.30,28.30,9.00,,
2023-10-21,34674,,,43,5,21,,60.80,1.00,,
2023-10-21,33221,,,43,5,21,,27.50,8.00,,
2023-10-21,32356,,,43,5,21,,53.50,37.00,,
2023-10-21,27285,1.00,92.30,43,5,21,92.30,92.30,3.00,,
2023-10-21,98318,,,43,5,21,,36.00,17.00,,
2023-10-21,3357,4.00,84.00,43,5,21,21.00,21.00,22.00,,
2023-10-21,61117,,,43,5,21,,34.00,8.00,,
2023-10-21,61162,1.00,154.30,43,5,21,154.30,154.30,2.00,,
2023-10-21,61179,,,43,5,21,,77.80,3.00,,
2023-10-21,97134,,,43,5,21,,37.60,11.00,,
2023-10-21,2593,5.00,262.50,43,5,21,52.50,52.50,16.00,,
2023-10-21,2171,1.00,77.80,43,5,21,77.80,77.80,5.00,,
2023-10-21,61278,,,43,5,21,,71.40,3.00,,
2023-10-21,44423,,,43,5,21,,31.10,8.00,,
2023-10-21,44425,6.00,196.20,43,5,21,32.70,32.70,,,
2023-10-21,48860,,,43,5,21,,25.50,3.00,,
2023-10-21,48862,,,43,5,21,,28.99,4.00,,1
2023-10-21,50588,2.00,62.80,43,5,21,31.40,31.40,2.00,,
2023-10-21,52959,,,43,5,21,,32.70,5.00,,
2023-10-21,25590,,,43,5,21,,59.50,8.00,,
2023-10-21,67945,4.00,319.20,43,5,21,79.80,79.80,6.00,,
2023-10-21,68132,4.00,102.00,43,5,21,25.50,25.50,12.00,,
2023-10-21,25606,2.00,68.00,43,5,21,34.00,34.00,19.00,,
2023-10-21,25617,,,43,5,21,,70.70,7.00,,
2023-10-21,25620,,,43,5,21,,29.60,6.00,,
2023-10-21,25687,1.00,30.20,43,5,21,30.20,30.20,19.00,,
2023-10-21,25741,6.00,259.45,43,5,21,43.24,43.30,39.00,,1
2023-10-21,25851,,,43,5,21,,27.00,10.00,,
2023-10-21,25879,1.00,28.30,43,5,21,28.30,28.30,17.00,,
2023-10-21,25899,,,43,5,21,,29.50,1.00,,
2023-10-21,25915,3.00,105.90,43,5,21,35.30,35.30,6.00,,
2023-10-21,25922,,,43,5,21,,81.20,10.00,,
2023-10-21,25928,1.00,26.20,43,5,21,26.20,26.20,1.00,,
2023-10-21,25931,10.00,310.79,43,5,21,31.08,31.40,9.00,,
2023-10-21,47368,,,43,5,21,,27.40,15.00,,
2023-10-21,47369,,,43,5,21,,40.00,4.00,,
2023-10-21,47372,,,43,5,21,,69.70,9.00,,
2023-10-21,107752,2.00,59.00,43,5,21,29.50,29.50,16.00,,1
2023-10-21,52425,1.00,30.20,43,5,21,30.20,30.20,15.00,,
2023-10-21,66473,4.00,147.96,43,5,21,36.99,36.99,24.00,,1
2023-10-21,69089,,,43,5,21,,80.00,4.00,,
2023-10-21,97785,1.00,78.00,43,5,21,78.00,78.00,16.00,,
2023-10-21,97786,,,43,5,21,,154.30,2.00,,
2023-10-21,98466,11.00,204.60,43,5,21,18.60,18.60,36.00,,
2023-10-21,2501,,,43,5,21,,1950.00,3.00,,
2023-10-21,61126,1.00,59.67,43,5,21,59.67,62.10,37.00,,
2023-10-21,61157,,,43,5,21,,81.90,22.00,,
2023-10-21,61161,1.00,78.00,43,5,21,78.00,78.00,30.00,,
2023-10-21,61255,,,43,5,21,,68.10,20.00,,
2023-10-21,31320,2.00,52.60,43,5,21,26.30,26.30,22.00,,1
2023-10-21,101209,1.00,67.00,43,5,21,67.00,67.00,29.00,,
2023-10-21,53511,,,43,5,21,,32.70,21.00,,
2023-10-21,59931,2.00,115.40,43,5,21,57.70,57.70,1.00,,
2023-10-21,62806,1.00,41.30,43,5,21,41.30,41.30,4.00,,1
2023-10-21,69000,,,43,5,21,,50.99,33.00,,1
2023-10-21,25589,,,43,5,21,,59.50,4.00,,
2023-10-21,2173,,,43,5,21,,77.80,12.00,,
2023-10-21,25602,,,43,5,21,,47.20,21.00,,
2023-10-21,25605,1.00,34.00,43,5,21,34.00,34.00,5.00,,
2023-10-21,25642,7.00,258.93,43,5,21,36.99,36.99,39.00,,1
2023-10-21,25901,,,43,5,21,,29.30,18.00,,
2023-10-21,25910,,,43,5,21,,47.00,1.00,,
2023-10-21,25911,,,43,5,21,,47.00,5.00,,
2023-10-21,25914,,,43,5,21,,29.90,15.00,,1
2023-10-21,25926,2.00,121.60,43,5,21,60.80,60.80,1.00,,
2023-10-21,53486,4.00,179.60,43,5,21,44.90,44.90,,,1
2023-10-21,53487,5.00,269.34,43,5,21,53.87,55.10,3.00,,
2023-10-22,25602,2.00,94.40,43,6,22,47.20,47.20,19.00,,
2023-10-22,25605,,,43,6,22,,34.00,5.00,,
2023-10-22,25642,2.00,73.98,43,6,22,36.99,36.99,37.00,,1
2023-10-22,25901,1.00,29.30,43,6,22,29.30,29.30,17.00,,
2023-10-22,25910,,,43,6,22,,47.00,1.00,,
2023-10-22,25911,,,43,6,22,,47.00,5.00,,
2023-10-22,25914,4.00,119.60,43,6,22,29.90,29.90,11.00,,1
2023-10-22,25926,,,43,6,22,,60.80,1.00,,
2023-10-22,53486,,,43,6,22,,51.90,,,
2023-10-22,53487,2.00,110.20,43,6,22,55.10,55.10,1.00,,
2023-10-22,61255,2.00,136.20,43,6,22,68.10,68.10,18.00,,
2023-10-22,47368,,,43,6,22,,27.40,15.00,,
2023-10-22,47369,,,43,6,22,,40.00,4.00,,
2023-10-22,47372,,,43,6,22,,69.70,9.00,,
2023-10-22,107752,,,43,6,22,,29.50,16.00,,1
2023-10-22,52425,2.00,60.40,43,6,22,30.20,30.20,13.00,,
2023-10-22,53511,,,43,6,22,,32.70,21.00,,
2023-10-22,59931,1.00,57.70,43,6,22,57.70,57.70,,,
2023-10-22,62806,1.00,41.30,43,6,22,41.30,41.30,3.00,,1
2023-10-22,69000,4.00,203.96,43,6,22,50.99,50.99,29.00,,1
2023-10-22,25589,,,43,6,22,,59.50,4.00,,
2023-10-22,31320,,,43,6,22,,26.30,22.00,,1
2023-10-22,69089,,,43,6,22,,80.00,4.00,,
2023-10-22,101209,,,43,6,22,,67.00,29.00,,
2023-10-22,97785,1.00,78.00,43,6,22,78.00,78.00,15.00,,
2023-10-22,97786,,,43,6,22,,154.30,2.00,,
2023-10-22,98466,4.00,74.40,43,6,22,18.60,18.60,32.00,,
2023-10-22,2173,,,43,6,22,,77.80,12.00,,
2023-10-22,2501,,,43,6,22,,1950.00,3.00,,
2023-10-22,61126,3.00,186.30,43,6,22,62.10,62.10,34.00,,
2023-10-22,61157,,,43,6,22,,81.90,22.00,,
2023-10-22,61161,,,43,6,22,,78.00,30.00,,
2023-10-22,66473,2.00,73.98,43,6,22,36.99,36.99,22.00,,1
2023-10-22,67945,1.00,79.80,43,6,22,79.80,79.80,5.00,,
2023-10-22,68132,3.00,76.50,43,6,22,25.50,25.50,9.00,,
2023-10-22,25606,,,43,6,22,,34.00,19.00,,
2023-10-22,25617,,,43,6,22,,70.70,7.00,,
2023-10-22,25620,,,43,6,22,,29.60,6.00,,
2023-10-22,25687,,,43,6,22,,30.20,19.00,,
2023-10-22,25741,8.00,346.40,43,6,22,43.30,43.30,31.00,,1
2023-10-22,25851,1.00,27.00,43,6,22,27.00,27.00,9.00,,
2023-10-22,25879,,,43,6,22,,28.30,17.00,,
2023-10-22,25899,,,43,6,22,,29.50,1.00,,
2023-10-22,25915,,,43,6,22,,35.30,6.00,,
2023-10-22,25922,2.00,162.40,43,6,22,81.20,81.20,8.00,,
2023-10-22,25928,,,43,6,22,,26.20,1.00,,
2023-10-22,25931,,,43,6,22,,31.40,9.00,,
2023-10-22,61278,,,43,6,22,,71.40,3.00,,
2023-10-22,44423,,,43,6,22,,31.10,8.00,,
2023-10-22,48860,,,43,6,22,,25.50,3.00,,
2023-10-22,48862,,,43,6,22,,28.99,4.00,,1
2023-10-22,50588,,,43,6,22,,31.40,2.00,,
2023-10-22,52959,,,43,6,22,,32.70,5.00,,
2023-10-22,25590,,,43,6,22,,59.50,8.00,,
2023-10-22,98318,,,43,6,22,,36.00,17.00,,
2023-10-22,97134,,,43,6,22,,37.60,11.00,,
2023-10-22,2171,,,43,6,22,,77.80,5.00,,
2023-10-22,2593,1.00,52.50,43,6,22,52.50,52.50,15.00,,
2023-10-22,3357,2.00,42.00,43,6,22,21.00,21.00,20.00,,
2023-10-22,61117,6.00,204.00,43,6,22,34.00,34.00,2.00,,
2023-10-22,61162,,,43,6,22,,154.30,2.00,,
2023-10-22,61179,,,43,6,22,,77.80,3.00,,
2023-10-22,34674,,,43,6,22,,60.80,1.00,,
2023-10-22,33221,,,43,6,22,,27.50,8.00,,
2023-10-22,32356,,,43,6,22,,53.50,37.00,,
2023-10-22,27285,,,43,6,22,,92.30,3.00,,
2023-10-22,69088,,,43,6,22,,48.90,4.00,,
2023-10-22,31215,,,43,6,22,,28.30,9.00,,
2023-10-22,48845,,,43,6,22,,25.80,6.00,,
2023-10-22,52615,2.00,69.00,43,6,22,34.50,34.50,30.00,,1
2023-10-22,37270,2.00,52.40,43,6,22,26.20,26.20,53.00,,
2023-10-22,61615,,,43,6,22,,31.90,15.00,,
2023-10-22,61618,2.00,45.98,43,6,22,22.99,22.99,13.00,,1
2023-10-22,25591,,,43,6,22,,59.50,18.00,,
2023-10-22,67245,3.00,169.50,43,6,22,56.50,56.50,11.00,,1
2023-10-22,67524,2.00,69.98,43,6,22,34.99,34.99,7.00,,1
2023-10-22,25607,,,43,6,22,,32.70,15.00,,
2023-10-22,25725,,,43,6,22,,24.80,15.00,,
2023-10-22,25801,,,43,6,22,,24.10,18.00,,
2023-10-22,25882,,,43,6,22,,29.10,10.00,,
2023-10-22,25883,,,43,6,22,,29.10,10.00,,
2023-10-22,25924,9.00,458.10,43,6,22,50.90,50.90,3.00,,1
2023-10-22,25925,,,43,6,22,,35.80,3.00,,
2023-10-22,97795,4.00,144.00,43,6,22,36.00,36.00,2.00,,
2023-10-22,98529,,,43,6,22,,0.10,11.00,,
2023-10-22,95548,,,43,6,22,,53.80,6.00,,
2023-10-22,2266,,,43,6,22,,64.80,10.00,,
2023-10-22,33224,1.00,34.90,43,6,22,34.90,34.90,,,
2023-10-22,33222,6.00,322.22,43,6,22,53.70,56.30,5.00,,
2023-10-22,32354,,,43,6,22,,37.60,8.00,,
2023-10-22,29594,4.00,108.80,43,6,22,27.20,27.20,3.00,,
2023-10-22,29813,,,43,6,22,,44.30,5.00,,
2023-10-22,67948,4.00,218.40,43,6,22,54.60,54.60,11.00,,
2023-10-22,25619,,,43,6,22,,27.00,2.00,,
2023-10-22,25764,1.00,56.90,43,6,22,56.90,56.90,9.00,,1
2023-10-22,25767,7.00,372.40,43,6,22,53.20,53.20,9.00,,
2023-10-22,25877,,,43,6,22,,29.70,8.00,,
2023-10-22,25878,6.00,169.80,43,6,22,28.30,28.30,26.00,,
2023-10-22,25902,,,43,6,22,,49.80,-4.00,,
2023-10-22,25913,1.00,29.90,43,6,22,29.90,29.90,6.00,,1
2023-10-22,25923,,,43,6,22,,34.70,9.00,,
2023-10-22,25930,9.00,563.68,43,6,22,62.63,62.90,,,1
2023-10-22,25933,,,43,6,22,,31.50,8.00,,
2023-10-22,25936,3.00,104.70,43,6,22,34.90,34.90,7.00,,
2023-10-22,3378,,,43,6,22,,28.40,9.00,,
2023-10-22,61243,,,43,6,22,,29.60,10.00,,
2023-10-22,61250,5.00,127.70,43,6,22,25.54,26.20,9.00,,
2023-10-22,61277,,,43,6,22,,48.90,7.00,,
2023-10-22,61279,3.00,81.30,43,6,22,27.10,27.10,1.00,,
2023-10-22,44422,,,43,6,22,,32.70,17.00,,
2023-10-22,44424,1.00,41.99,43,6,22,41.99,41.99,12.00,,1
2023-10-22,48861,,,43,6,22,,35.20,20.00,,
2023-10-22,48868,,,43,6,22,,52.30,13.00,,
2023-10-22,52960,1.00,30.30,43,6,22,30.30,30.30,14.00,,
2023-10-22,37376,1.00,34.00,43,6,22,34.00,34.00,10.00,,
2023-10-22,53605,,,43,6,22,,43.30,14.00,,
2023-10-22,62788,,,43,6,22,,31.40,10.00,,
2023-10-22,97135,,,43,6,22,,37.60,8.00,,
2023-10-22,32347,,,43,6,22,,51.00,9.00,,
2023-10-22,31745,1.00,43.30,43,6,22,43.30,43.30,8.00,,
2023-10-22,31321,,,43,6,22,,31.40,14.00,,
2023-10-22,27289,,,43,6,22,,81.60,3.00,,
2023-10-22,27286,,,43,6,22,,96.30,3.00,,
2023-10-22,69087,,,43,6,22,,32.20,19.00,,
2023-10-22,70117,3.00,82.50,43,6,22,27.50,27.50,4.00,,
2023-10-22,31299,7.00,202.93,43,6,22,28.99,28.99,26.00,,1
2023-10-22,31301,,,43,6,22,,28.99,17.00,,1
2023-10-22,29099,,,43,6,22,,21.00,11.00,,
2023-10-23,69087,,,44,,23,,32.20,19.00,,
2023-10-23,70117,,,44,,23,,27.50,4.00,,
2023-10-23,27286,,,44,,23,,96.30,3.00,,
2023-10-23,27289,,,44,,23,,81.60,3.00,,
2023-10-23,32347,,,44,,23,,51.00,9.00,,
2023-10-23,29099,,,44,,23,,21.00,19.00,,
2023-10-23,31745,1.00,43.30,44,,23,43.30,43.30,7.00,,
2023-10-23,31321,,,44,,23,,31.40,14.00,,
2023-10-23,31301,,,44,,23,,28.99,17.00,,1
2023-10-23,31299,,,44,,23,,28.99,26.00,,1
2023-10-23,61277,,,44,,23,,48.90,7.00,,
2023-10-23,61279,,,44,,23,,27.10,1.00,,
2023-10-23,44422,,,44,,23,,32.70,17.00,,
2023-10-23,44424,1.00,41.99,44,,23,41.99,41.99,11.00,,1
2023-10-23,48861,,,44,,23,,35.20,20.00,,
2023-10-23,48868,,,44,,23,,52.30,13.00,,
2023-10-23,52960,1.00,30.30,44,,23,30.30,30.30,13.00,,
2023-10-23,37376,,,44,,23,,34.00,10.00,,
2023-10-23,53605,,,44,,23,,43.30,14.00,,
2023-10-23,62788,,,44,,23,,31.40,10.00,,
2023-10-23,97135,,,44,,23,,37.60,8.00,,
2023-10-23,3378,,,44,,23,,28.40,9.00,,
2023-10-23,61243,,,44,,23,,29.60,10.00,,
2023-10-23,61250,5.00,130.40,44,,23,26.08,26.20,4.00,,
2023-10-23,67948,,,44,,23,,54.60,11.00,,
2023-10-23,25619,,,44,,23,,27.00,2.00,,
2023-10-23,25764,2.00,113.80,44,,23,56.90,56.90,13.00,,1
2023-10-23,25767,7.00,372.40,44,,23,53.20,53.20,62.00,,
2023-10-23,25877,,,44,,23,,29.70,8.00,,
2023-10-23,25878,3.00,84.90,44,,23,28.30,28.30,23.00,,
2023-10-23,25902,,,44,,23,,49.80,-4.00,,
2023-10-23,25913,,,44,,23,,29.90,6.00,,1
2023-10-23,25923,5.00,173.50,44,,23,34.70,34.70,4.00,,
2023-10-23,25933,,,44,,23,,31.50,8.00,,
2023-10-23,25936,,,44,,23,,34.90,7.00,,
2023-10-23,29813,,,44,,23,,44.30,5.00,,
2023-10-23,33224,,,44,,23,,34.90,,,
2023-10-23,33222,3.00,168.90,44,,23,56.30,56.30,2.00,,
2023-10-23,32354,,,44,,23,,37.60,8.00,,
2023-10-23,29594,,,44,,23,,27.20,39.00,,
2023-10-23,67245,1.00,56.50,44,,23,56.50,56.50,22.00,,1
2023-10-23,67524,3.00,104.97,44,,23,34.99,34.99,4.00,,1
2023-10-23,25607,,,44,,23,,32.70,15.00,,
2023-10-23,25725,,,44,,23,,24.80,15.00,,
2023-10-23,25801,4.00,96.40,44,,23,24.10,24.10,14.00,,
2023-10-23,25882,,,44,,23,,29.10,10.00,,
2023-10-23,25883,,,44,,23,,29.10,10.00,,
2023-10-23,25924,2.00,109.70,44,,23,54.85,59.70,1.00,,
2023-10-23,25925,,,44,,23,,35.80,3.00,,
2023-10-23,48845,,,44,,23,,25.80,6.00,,
2023-10-23,52615,3.00,103.50,44,,23,34.50,34.50,27.00,,1
2023-10-23,37270,1.00,26.20,44,,23,26.20,26.20,52.00,,
2023-10-23,61615,,,44,,23,,31.90,15.00,,
2023-10-23,61618,8.00,183.92,44,,23,22.99,22.99,5.00,,1
