InvoiceDate,StockCode,Quantity,UnitPrice,Week,Weekday,Day,TotalPrice,Ost,Action,Category,Price,Discount
2022-03-06,3357,,,10,6,6,,2.00,,25673,16.30,
2022-03-06,25725,,,10,6,6,,5.00,,25673,16.30,
2022-03-07,3357,,,11,,7,,2.00,,25673,16.30,
2022-03-07,25725,,,11,,7,,5.00,,25673,16.30,
2022-03-07,101209,,,11,,7,,6.00,,25673,49.70,
2022-03-07,2593,,,11,,7,,2.00,,25673,40.80,
2022-03-14,101209,2.00,99.40,12,,14,49.70,-2.00,,25673,49.70,
2022-03-15,101209,1.00,49.70,12,1,15,49.70,3.00,,25673,51.00,
2022-03-15,3357,6.00,97.80,12,1,15,16.30,6.00,,25673,16.30,
2022-03-15,25725,,,12,1,15,,10.00,,25673,16.30,
2022-03-15,2593,3.00,122.40,12,1,15,40.80,3.00,,25673,40.80,
2022-03-16,3357,1.00,16.30,12,2,16,16.30,5.00,,25673,16.30,
2022-03-16,25725,,,12,2,16,,10.00,,25673,16.30,
2022-03-16,101209,2.00,102.00,12,2,16,51.00,1.00,,25673,51.00,
2022-03-16,2593,,,12,2,16,,3.00,,25673,40.80,
2022-03-17,2593,3.00,122.40,12,3,17,40.80,,,25673,40.80,
2022-03-17,3357,3.00,48.90,12,3,17,16.30,2.00,,25673,16.30,
2022-03-17,25725,2.00,32.60,12,3,17,16.30,8.00,,25673,16.30,
2022-03-17,101209,1.00,51.00,12,3,17,51.00,2.00,,25673,51.00,
2022-03-18,25725,,,12,4,18,,8.00,,25673,16.30,
2022-03-18,101209,6.00,315.60,12,4,18,52.60,8.00,,25673,52.60,
2022-03-18,3357,5.00,81.50,12,4,18,16.30,9.00,,25673,16.30,
2022-03-19,101209,6.00,315.60,12,5,19,52.60,2.00,,25673,56.30,
2022-03-19,25725,1.00,16.30,12,5,19,16.30,7.00,,25673,16.30,
2022-03-19,3357,1.00,16.30,12,5,19,16.30,8.00,,25673,18.00,
2022-03-20,25725,,,12,6,20,,7.00,,25673,16.30,
2022-03-20,3357,3.00,48.90,12,6,20,16.30,5.00,,25673,18.00,
2022-03-20,101209,2.00,105.20,12,6,20,52.60,,,25673,56.30,
2022-03-21,3357,,,13,,21,,5.00,,25673,18.00,
2022-03-21,25725,1.00,16.30,13,,21,16.30,6.00,,25673,16.30,
2022-03-22,101209,9.00,519.80,13,1,22,57.76,39.00,,25673,58.40,
2022-03-22,3357,3.00,56.10,13,1,22,18.70,2.00,,25673,18.70,
2022-03-22,25725,2.00,33.80,13,1,22,16.90,4.00,,25673,16.90,
2022-03-23,25725,3.00,50.70,13,2,23,16.90,1.00,,25673,16.90,
2022-03-23,3357,2.00,37.40,13,2,23,18.70,,,25673,18.70,
2022-03-23,101209,4.00,233.60,13,2,23,58.40,35.00,,25673,58.40,
2022-03-24,101209,10.00,584.00,13,3,24,58.40,25.00,,25673,58.40,
2022-03-24,25725,,,13,3,24,,1.00,,25673,16.90,
2022-03-25,25725,1.00,16.90,13,4,25,16.90,20.00,,25673,16.90,
2022-03-25,101209,10.00,579.63,13,4,25,57.96,15.00,,25673,58.40,
2022-03-26,101209,8.00,467.20,13,5,26,58.40,7.00,,25673,58.40,
2022-03-26,25725,,,13,5,26,,20.00,,25673,18.70,
2022-03-27,25725,,,13,6,27,,20.00,,25673,18.70,
2022-03-27,101209,7.00,408.80,13,6,27,58.40,,,25673,58.40,
2022-03-28,25725,3.00,56.10,14,,28,18.70,17.00,,25673,18.70,
2022-03-29,25725,,,14,1,29,,17.00,,25673,18.70,
2022-03-30,25725,6.00,112.20,14,2,30,18.70,11.00,,25673,18.70,
2022-03-31,25725,,,14,3,31,,11.00,,25673,18.70,
2022-03-31,101209,4.00,233.60,14,3,31,58.40,44.00,,25673,58.40,
2022-04-01,25725,2.00,37.40,14,4,1,18.70,9.00,,25673,18.70,
2022-04-01,101209,7.00,408.80,14,4,1,58.40,37.00,,25673,58.40,
2022-04-02,25725,1.00,18.70,14,5,2,18.70,8.00,,25673,18.70,
2022-04-02,101209,6.00,350.40,14,5,2,58.40,31.00,,25673,58.40,
2022-04-03,25725,,,14,6,3,,8.00,,25673,18.70,
2022-04-03,101209,6.00,350.40,14,6,3,58.40,25.00,,25673,58.40,
2022-04-04,101209,4.00,225.20,15,,4,56.30,21.00,,25673,58.40,
2022-04-04,25725,3.00,56.10,15,,4,18.70,5.00,,25673,18.70,
2022-04-05,25725,2.00,37.40,15,1,5,18.70,13.00,,25673,18.70,
2022-04-05,101209,6.00,350.40,15,1,5,58.40,15.00,,25673,58.40,
2022-04-06,101209,6.00,350.40,15,2,6,58.40,9.00,,25673,58.40,
2022-04-06,25725,1.00,18.70,15,2,6,18.70,12.00,,25673,18.70,
2022-04-07,25725,4.00,74.80,15,3,7,18.70,8.00,,25673,18.70,
2022-04-07,101209,7.00,408.80,15,3,7,58.40,2.00,,25673,58.40,
2022-04-08,101209,3.00,175.20,15,4,8,58.40,-1.00,,25673,58.40,
2022-04-08,25725,5.00,93.50,15,4,8,18.70,3.00,,25673,18.70,
2022-04-09,25725,2.00,37.40,15,5,9,18.70,1.00,,25673,18.70,
2022-04-09,101209,,,15,5,9,,-1.00,,25673,58.40,
2022-04-10,25725,1.00,18.70,15,6,10,18.70,,,25673,18.70,
2022-04-10,101209,,,15,6,10,,-1.00,,25673,58.40,
2022-04-11,25725,,,16,,11,,10.00,,25673,18.70,
2022-04-11,101209,,,16,,11,,-1.00,,25673,58.40,
2022-04-12,25725,2.00,37.40,16,1,12,18.70,8.00,,25673,18.70,
2022-04-12,101209,,,16,1,12,,-1.00,,25673,58.40,
2022-04-13,25725,6.00,112.20,16,2,13,18.70,2.00,,25673,18.70,
2022-04-13,101209,,,16,2,13,,-1.00,,25673,58.40,
